Trabalho, Avaliador 1, Avaliador 2, Avaliador 3, Avaliador 4, Similaridade 1, Similaridade 2, Similaridade 3, Similaridade 4
829,isac almeida de medeiros,reinaldo nobrega de almeida,bagnolia araujo da silva,reinaldo nobrega de almeida,0.3,0.37,0.35,0.37
830,leonardo augusto fonseca pascoal,marcelo luis rodrigues,leonardo augusto fonseca pascoal,roseane madeira bezerra,0.38,0.06,0.38,0.49
831,severino gonzaga neto,jose jordao filho,juliana silva de oliveira,edvaldo mesquita beltrao filho,0.14,0.29,0.46,0.33
832,antonio gouveia de souza,priscilla diniz lima da silva bernardino,ricardo targino moreira,priscilla diniz lima da silva bernardino,0.27,0.27,0.46,0.27
833,haissa roberta cardarelli,ingrid conceicao dantas guerra,noadia priscila araujo rodrigues,elisandra costa almeida,0.1,0.16,0.37,0.26
834,ana lima dantas,mailson monteiro do rego,marcos barros de medeiros,ademar pereira de oliveira,0.22,0.29,0.41,0.86
835,manoel bandeira de albuquerque,albericio pereira de andrade,silvanda de melo silva,belisia lucia moreira toscano diniz,0.37,0.5,0.54,0.5
836,rejane maria nunes mendonca,silvania maria de souza gomes nascimento,mailson monteiro do rego,silvania maria de souza gomes nascimento,0.38,0.35,0.36,0.35
837,gilvaneide alves de azeredo,raunira da costa araujo,lourival ferreira cavalcante,silvania maria de souza gomes nascimento,0.31,0.38,0.47,0.29
838,nivania pereira da costa,walter esfrain pereira,raunira da costa araujo,leonaldo alves de andrade,0.19,0.26,0.5,0.51
839,thiago jardelino dias,albericio pereira de andrade,mailson monteiro do rego,ademar pereira de oliveira,0.4,0.53,0.53,0.6
840,nivania pereira da costa,leonaldo alves de andrade,edna ursulino alves,djail santos,0.2,0.21,0.4,0.33
841,carlos henrique de brito,luciana cordeiro do nascimento,leonardo dantas da silva,jacinto de luna batista,0.2,0.23,0.17,0.42
842,leonardo dantas da silva,marcos barros de medeiros,carlos henrique de brito,marcos barros de medeiros,0.28,0.39,0.45,0.39
843,leonardo dantas da silva,carlos henrique de brito,jacinto de luna batista,carlos henrique de brito,0.33,0.39,0.6,0.39
844,hemmannuella costa santos,manoel alexandre diniz neto,roseilton fernandes dos santos,bruno de oliveira dias,0.27,0.18,0.32,0.44
845,vania da silva fraga,manoel alexandre diniz neto,vania da silva fraga,manoel alexandre diniz neto,0.36,0.33,0.36,0.33
846,hemmannuella costa santos,manoel alexandre diniz neto,vania da silva fraga,roseilton fernandes dos santos,0.1,0.39,0.51,0.44
847,maria eulina pessoa de carvalho,edineide jezini mesquita,patricia nunes da fonseca,ana claudia da silva rodrigues,0.15,0.13,0.33,0.35
848,george rodrigo beltrao da cruz,safira valenca bispo,roberto germano costa,maria lindomarcia leonardo da costa,0.39,0.41,0.39,0.37
849,leonardo augusto fonseca pascoal,lara toledo henriques,jose jordao filho,lara toledo henriques,0.27,0.38,0.49,0.38
850,marciane magnani,solange de sousa,marciane magnani,marta suely madruga,0.36,0.27,0.36,0.36
851,manoel bandeira de albuquerque,leonaldo alves de andrade,silvanda de melo silva,thiago jardelino dias,0.44,0.3,0.53,0.53
852,gilvaneide alves de azeredo,riselane de lucena alcantara bruno,rejane maria nunes mendonca,mailson monteiro do rego,0.3,0.29,0.46,0.53
853,lourival ferreira cavalcante,belisia lucia moreira toscano diniz,walter esfrain pereira,belisia lucia moreira toscano diniz,0.21,0.44,0.4,0.44
854,lourival ferreira cavalcante,albericio pereira de andrade,manoel bandeira de albuquerque,edna ursulino alves,0.17,0.43,0.48,0.49
855,lourival ferreira cavalcante,belisia lucia moreira toscano diniz,silvanda de melo silva,edna ursulino alves,0.27,0.5,0.6,0.52
856,leonardo dantas da silva,luciana cordeiro do nascimento,jacinto de luna batista,carlos henrique de brito,0.18,0.39,0.47,0.28
857,vania da silva fraga,flavio pereira de oliveira,adailson pereira de souza,manoel alexandre diniz neto,0.32,0.43,0.65,0.41
858,hemmannuella costa santos,manoel alexandre diniz neto,roseilton fernandes dos santos,bruno de oliveira dias,0.25,0.27,0.36,0.44
859,gustavo henrique calazans vieira,elaine bernini,gustavo henrique calazans vieira,elaine bernini,0.13,0.41,0.13,0.41
860,nivania pereira da costa,mailson monteiro do rego,manoel bandeira de albuquerque,fillipe silveira marini,0.28,0.36,0.55,0.56
861,silvanda de melo silva,albericio pereira de andrade,raunira da costa araujo,riselane de lucena alcantara bruno,0.49,0.4,0.61,0.58
862,roseilton fernandes dos santos,flavio pereira de oliveira,walter esfrain pereira,mailson monteiro do rego,0.34,0.18,0.38,0.32
863,manoel bandeira de albuquerque,ademar pereira de oliveira,lourival ferreira cavalcante,ademar pereira de oliveira,0.31,0.5,0.32,0.5
864,thiago jardelino dias,fillipe silveira marini,belisia lucia moreira toscano diniz,ademar pereira de oliveira,0.29,0.41,0.51,0.58
865,laesio pereira martins,riselane de lucena alcantara bruno,riselane de lucena alcantara bruno,djail santos,0.39,0.47,0.47,0.49
866,carlos roberto marinho da silva filho,valeria peixoto borges,raphael abrahao,valeria peixoto borges,0.51,0.46,0.06,0.46
867,adailson pereira de souza,roseilton fernandes dos santos,adailson pereira de souza,bruno de oliveira dias,0.55,0.43,0.55,0.51
868,adailson pereira de souza,flavio pereira de oliveira,hemmannuella costa santos,alexandre paiva da silva,0.43,0.43,0.34,0.36
869,vania da silva fraga,flavio pereira de oliveira,flavio pereira de oliveira,alexandre paiva da silva,0.34,0.51,0.51,0.44
870,raphael abrahao,elizanilda ramalho do rego,valeria peixoto borges,elizanilda ramalho do rego,0.15,0.38,0.57,0.38
871,raunira da costa araujo,djail santos,walter esfrain pereira,leonaldo alves de andrade,0.43,0.34,0.34,0.58
872,hermano de franca rodrigues,karina chianca venancio,michelle bianca santos dantas,maria luiza teixeira batista,0.48,0.08,0.14,0.21
873,kellen da silva coelho,james batista vieira,james batista vieira,fabio walter,0.16,0.25,0.25,0.3
